1,Cape Girardeau,Missouri,CGI,0,37
1,Columbia,Missouri,COU,0,33
1,Kansas City,Missouri,MCI,0,29
1,Rolla/Vichy,Missouri,VIH,0,33
1,Springfield,Missouri,SGF,0,35
1,St Joseph,Missouri,STJ,0,26
1,St Louis,Missouri,STL,0,36
1,Billings,Montana,BIL,0,23
1,Butte,Montana,BTM,0,0
1,Cut Bank,Montana,CTB,0,8
1,Dillon,Montana,DLN,0,7
1,Glasgow,Montana,GGW,0,8
1,Great Falls,Montana,GTF,0,17
1,Havre,Montana,HVR,0,10
1,Helena,Montana,HLN,0,3
1,Kalispell,Montana,GPI,0.01,6
1,Miles City,Montana,MLS,0,19
1,Missoula,Montana,MSO,0,7
1,Grand Island,Nebraska,GRI,0,26
1,Lincoln,Nebraska,LNK,0,26
1,Norfolk,Nebraska,OFK,0,22
1,North Platte,Nebraska,LBF,0,26
1,Omaha,Nebraska,OMA,0,22
1,Scottsbluff,Nebraska,BFF,0,18
1,Sidney,Nebraska,SNY,0,21
1,Valentine,Nebraska,VTN,0,20
1,Ely,Nevada,ELY,0,7
1,Eureka,Nevada,P68,0,12
1,Las Vegas,Nevada,LAS,0,44
1,Mercury,Nevada,DRA,0,39
1,Reno,Nevada,RNO,0,22
1,Winnemucca,Nevada,WMC,0,12
1,Concord,New Hampshire,CON,0,34
1,Mt. Washington,New Hampshire,MWN,0,60
1,Atlantic City,New Jersey,ACY,0,36
1,Newark,New Jersey,EWR,0,37
1,Albuquerque,New Mexico,ABQ,0,31
1,Clayton,New Mexico,CAO,0,31
1,Roswell,New Mexico,ROW,0.02,27
1,Albany,New York,ALB,0.01,33
1,Binghamton,New York,BGM,0.01,25
1,Buffalo,New York,BUF,0.13,29
1,Glens Falls,New York,GFL,0.01,33
1,Islip,New York,ISP,0,37
1,New York,New York,LGA,0,40
1,Rochester,New York,ROC,0.05,28
1,Syracuse,New York,SYR,0.19,29
1,Asheville,North Carolina,AVL,0,39
1,Cape Hatteras,North Carolina,HSE,0.16,50
1,Charlotte,North Carolina,CLT,0,43
1,Greensboro,North Carolina,GSO,0,41
1,Hickory,North Carolina,HKY,0,43
1,Raleigh/Durham,North Carolina,RDU,0,43
1,Wilmington,North Carolina,ILM,0.63,48
1,Bismarck,North Dakota,BIS,0,21
1,Dickinson,North Dakota,DIK,0,20
